"module name","licenses","repository","licenseUrl","parents"
"pbkdf2@3.0.17","MIT","https://github.com/crypto-browserify/pbkdf2","https://github.com/crypto-browserify/pbkdf2/raw/master/LICENSE","acap-sdk"
"picomatch@2.2.2","MIT","https://github.com/micromatch/picomatch","https://github.com/micromatch/picomatch/raw/master/LICENSE","acap-sdk"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","globby:acap-sdk"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","acap-sdk"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise","https://github.com/floatdrop/pinkie-promise/raw/master/license","acap-sdk"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie","https://github.com/floatdrop/pinkie/raw/master/license","acap-sdk"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir","https://github.com/sindresorhus/pkg-dir/raw/master/license","acap-sdk"
"popper.js@1.16.1","MIT","https://github.com/FezVrasta/popper.js","https://github.com/FezVrasta/popper.js","acap-sdk"
"portfinder@1.0.25","MIT","https://github.com/indexzero/node-portfinder","https://github.com/indexzero/node-portfinder/raw/master/LICENSE","acap-sdk"
"posix-character-classes@0.1.1","MIT","https://github.com/jonschlinkert/posix-character-classes","https://github.com/jonschlinkert/posix-character-classes/raw/master/LICENSE","acap-sdk"
"postcss-modules-extract-imports@2.0.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports","https://github.com/css-modules/postcss-modules-extract-imports/raw/master/LICENSE","acap-sdk"
"postcss-modules-local-by-default@3.0.2","MIT","https://github.com/css-modules/postcss-modules-local-by-default","https://github.com/css-modules/postcss-modules-local-by-default/raw/master/LICENSE","acap-sdk"
"postcss-modules-scope@2.1.1","ISC","https://github.com/css-modules/postcss-modules-scope","https://github.com/css-modules/postcss-modules-scope/raw/master/LICENSE","acap-sdk"
"postcss-modules-values@3.0.0","ISC","https://github.com/css-modules/postcss-modules-values","https://github.com/css-modules/postcss-modules-values/raw/master/LICENSE","acap-sdk"
"postcss-selector-parser@6.0.2","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","acap-sdk"
"postcss-value-parser@4.0.3","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","acap-sdk"
"postcss@7.0.27","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","acap-sdk"
"private@0.1.8","MIT","https://github.com/benjamn/private","https://github.com/benjamn/private/raw/master/LICENSE","acap-sdk"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md","acap-sdk"
"process@0.11.10","MIT","https://github.com/shtylman/node-process","https://github.com/shtylman/node-process/raw/master/LICENSE","acap-sdk"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight","https://github.com/iarna/promise-inflight/raw/master/LICENSE","acap-sdk"
"proxy-addr@2.0.6","MIT","https://github.com/jshttp/proxy-addr","https://github.com/jshttp/proxy-addr/raw/master/LICENSE","acap-sdk"
"prr@1.0.1","MIT","https://github.com/rvagg/prr","https://github.com/rvagg/prr/raw/master/LICENSE.md","acap-sdk"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt","https://github.com/crypto-browserify/publicEncrypt/raw/master/LICENSE","acap-sdk"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","pumpify:acap-sdk"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","acap-sdk"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify","https://github.com/mafintosh/pumpify/raw/master/LICENSE","acap-sdk"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","url:acap-sdk"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","node-libs-browser:acap-sdk"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","acap-sdk"
"q@1.5.1","MIT","https://github.com/kriskowal/q","https://github.com/kriskowal/q/raw/master/LICENSE","acap-sdk"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","acap-sdk"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring","https://github.com/Gozala/enchain/License.md","acap-sdk"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/enchain/License.md","acap-sdk"
"querystringify@2.1.1","MIT","https://github.com/unshiftio/querystringify","https://github.com/unshiftio/querystringify/raw/master/LICENSE","acap-sdk"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes","https://github.com/crypto-browserify/randombytes/raw/master/LICENSE","acap-sdk"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill","https://github.com/crypto-browserify/randomfill/raw/master/LICENSE","acap-sdk"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","acap-sdk"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","acap-sdk"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc","https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2","fsevents:watchpack:acap-sdk"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","acap-sdk"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","spdy-transport:acap-sdk"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","watchpack:acap-sdk"
"readdirp@3.3.0","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","acap-sdk"
"recast@0.11.23","MIT","https://github.com/benjamn/recast","https://github.com/benjamn/recast/raw/master/LICENSE","acap-sdk"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not","https://github.com/jonschlinkert/regex-not/raw/master/LICENSE","acap-sdk"
"regexp.prototype.flags@1.3.0","MIT","https://github.com/es-shims/RegExp.prototype.flags","https://github.com/es-shims/RegExp.prototype.flags/raw/master/LICENSE","acap-sdk"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl","https://github.com/stevenvachon/relateurl/raw/master/license","acap-sdk"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator","https://github.com/darsain/remove-trailing-separator/raw/master/license","acap-sdk"
"repeat-element@1.1.3","MIT","https://github.com/jonschlinkert/repeat-element","https://github.com/jonschlinkert/repeat-element/raw/master/LICENSE","acap-sdk"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE","acap-sdk"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory","https://github.com/troygoode/node-require-directory/raw/master/LICENSE","acap-sdk"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","webpack-dev-server:acap-sdk"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","acap-sdk"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port","https://github.com/unshiftio/requires-port/raw/master/LICENSE","acap-sdk"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd","https://github.com/sindresorhus/resolve-cwd/raw/master/license","acap-sdk"
"resolve-dir@1.0.1","MIT","https://github.com/jonschlinkert/resolve-dir","https://github.com/jonschlinkert/resolve-dir/raw/master/LICENSE","acap-sdk"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","acap-sdk"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url","https://github.com/lydell/resolve-url/raw/master/LICENSE","acap-sdk"
"ret@0.1.15","MIT","https://github.com/fent/ret.js","https://github.com/fent/ret.js/raw/master/LICENSE","acap-sdk"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry","https://github.com/tim-kos/node-retry/raw/master/License","acap-sdk"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","acap-sdk"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160","https://github.com/crypto-browserify/ripemd160/raw/master/LICENSE","acap-sdk"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue","https://github.com/iarna/run-queue","acap-sdk"
"rw@1.3.3","BSD-3-Clause","https://github.com/mbostock/rw","https://github.com/mbostock/rw/raw/master/LICENSE","acap-sdk"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","acap-sdk"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex","https://github.com/substack/safe-regex/raw/master/LICENSE","acap-sdk"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer","https://github.com/ChALkeR/safer-buffer/raw/master/LICENSE","acap-sdk"
"sass@1.26.2","MIT","https://github.com/sass/dart-sass","https://github.com/sass/dart-sass/raw/master/LICENSE","acap-sdk"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","acap-sdk"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils","https://github.com/webpack-contrib/schema-utils/raw/master/LICENSE","acap-sdk"
"schema-utils@2.6.4","MIT","https://github.com/webpack/schema-utils","https://github.com/webpack/schema-utils/raw/master/LICENSE","url-loader:acap-sdk"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose","https://github.com/indutny/select-hose","acap-sdk"
"selfsigned@1.10.7","MIT","https://github.com/jfromaniello/selfsigned","https://github.com/jfromaniello/selfsigned/raw/master/LICENSE","acap-sdk"
"semver@5.7.1","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","acap-sdk"
"semver@6.3.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","webpack-dev-server:acap-sdk"
"send@0.17.1","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","acap-sdk"
"serialize-javascript@2.1.2","BSD-3-Clause","https://github.com/yahoo/serialize-javascript","https://github.com/yahoo/serialize-javascript/raw/master/LICENSE","acap-sdk"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index","https://github.com/expressjs/serve-index/raw/master/LICENSE","acap-sdk"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","acap-sdk"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking","https://github.com/yargs/set-blocking/raw/master/LICENSE.txt","acap-sdk"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value","https://github.com/jonschlinkert/set-value/raw/master/LICENSE","acap-sdk"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate","https://github.com/YuzuJS/setImmediate/raw/master/LICENSE.txt","acap-sdk"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","serve-index:acap-sdk"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","acap-sdk"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js","https://github.com/crypto-browserify/sha.js/raw/master/LICENSE","acap-sdk"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","acap-sdk"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","acap-sdk"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","acap-sdk"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node","https://github.com/jonschlinkert/snapdragon-node/raw/master/LICENSE","acap-sdk"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util","https://github.com/jonschlinkert/snapdragon-util/raw/master/LICENSE","acap-sdk"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon","https://github.com/jonschlinkert/snapdragon/raw/master/LICENSE","acap-sdk"
"sockjs-client@1.4.0","MIT","https://github.com/sockjs/sockjs-client","https://github.com/sockjs/sockjs-client/raw/master/LICENSE","acap-sdk"
"sockjs@0.3.19","MIT","https://github.com/sockjs/sockjs-node","https://github.com/sockjs/sockjs-node/raw/master/COPYING","acap-sdk"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map","https://github.com/webpack/source-list-map/raw/master/LICENSE","acap-sdk"
"source-map-resolve@0.5.3","MIT","https://github.com/lydell/source-map-resolve","https://github.com/lydell/source-map-resolve/raw/master/LICENSE","acap-sdk"
"source-map-support@0.5.16","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","acap-sdk"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url","https://github.com/lydell/source-map-url/raw/master/LICENSE","acap-sdk"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map/raw/master/LICENSE","acap-sdk"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map/raw/master/LICENSE","postcss:acap-sdk"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport","https://github.com/spdy-http2/spdy-transport","acap-sdk"
"spdy@4.0.1","MIT","https://github.com/indutny/node-spdy","https://github.com/indutny/node-spdy","acap-sdk"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string","https://github.com/jonschlinkert/split-string/raw/master/LICENSE","acap-sdk"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri","https://github.com/zkat/ssri/raw/master/LICENSE.md","acap-sdk"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend","https://github.com/jonschlinkert/static-extend/raw/master/LICENSE","acap-sdk"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","acap-sdk"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify","https://github.com/browserify/stream-browserify/raw/master/LICENSE","acap-sdk"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each","https://github.com/mafintosh/stream-each/raw/master/LICENSE","acap-sdk"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http","https://github.com/jhiesey/stream-http/raw/master/LICENSE","acap-sdk"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift","https://github.com/mafintosh/stream-shift/raw/master/LICENSE","acap-sdk"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","fsevents:watchpack:acap-sdk"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","webpack-dev-server:acap-sdk"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","acap-sdk"
"string.prototype.trimleft@2.1.1","MIT","https://github.com/es-shims/String.prototype.trimLeft","https://github.com/es-shims/String.prototype.trimLeft/raw/master/LICENSE","acap-sdk"
"string.prototype.trimright@2.1.1","MIT","https://github.com/es-shims/String.prototype.trimRight","https://github.com/es-shims/String.prototype.trimRight/raw/master/LICENSE","acap-sdk"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder","https://github.com/nodejs/string_decoder/raw/master/LICENSE","acap-sdk"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","fsevents:watchpack:acap-sdk"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","string-width:webpack-dev-server:acap-sdk"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","acap-sdk"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof","https://github.com/sindresorhus/strip-eof/raw/master/license","acap-sdk"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments","https://github.com/sindresorhus/strip-json-comments/raw/master/license","fsevents:watchpack:acap-sdk"
"style-loader@1.1.3","MIT","https://github.com/webpack-contrib/style-loader","https://github.com/webpack-contrib/style-loader/raw/master/LICENSE","acap-sdk"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","chalk:acap-sdk"
"supports-color@6.1.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","acap-sdk"
"svg-text-fit@1.1.5","MIT","https://github.com/vasturiano/svg-text-fit","https://github.com/vasturiano/svg-text-fit/raw/master/LICENSE","acap-sdk"
"svg-utils@1.2.6","MIT","https://github.com/vasturiano/svg-utils","https://github.com/vasturiano/svg-utils/raw/master/LICENSE","acap-sdk"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable","https://github.com/webpack/tapable/raw/master/LICENSE","acap-sdk"
"tar@4.4.13","ISC","https://github.com/npm/node-tar","https://github.com/npm/node-tar/raw/master/LICENSE","fsevents:watchpack:acap-sdk"
"terser-webpack-plugin@1.4.3","MIT","https://github.com/webpack-contrib/terser-webpack-plugin","https://github.com/webpack-contrib/terser-webpack-plugin/raw/master/LICENSE","acap-sdk"
"terser@4.6.3","BSD-2-Clause","https://github.com/terser/terser","https://github.com/terser/terser/raw/master/LICENSE","acap-sdk"
"through2@2.0.5","MIT","https://github.com/rvagg/through2","https://github.com/rvagg/through2/raw/master/LICENSE.md","acap-sdk"
"through2@3.0.1","MIT","https://github.com/rvagg/through2","https://github.com/rvagg/through2/raw/master/LICENSE.md","jsrender:acap-sdk"
"through@2.3.8","MIT","https://github.com/dominictarr/through","https://github.com/dominictarr/through/raw/master/LICENSE.APACHE2","acap-sdk"
"thunky@1.1.0","MIT","https://github.com/mafintosh/thunky","https://github.com/mafintosh/thunky/raw/master/LICENSE","acap-sdk"
"timelines-chart@2.8.4","MIT","https://github.com/vasturiano/timelines-chart","https://github.com/vasturiano/timelines-chart/raw/master/LICENSE","acap-sdk"
"timers-browserify@2.0.11","MIT","https://github.com/jryans/timers-browserify","https://github.com/jryans/timers-browserify/raw/master/LICENSE.md","acap-sdk"
"tinycolor2@1.4.1","MIT","https://bgrinshub.com/TinyColor","https://bgrinshub.com/TinyColor","acap-sdk"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer","https://github.com/jhiesey/to-arraybuffer/raw/master/LICENSE","acap-sdk"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path","https://github.com/jonschlinkert/to-object-path/raw/master/LICENSE","acap-sdk"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range","https://github.com/micromatch/to-regex-range/raw/master/LICENSE","acap-sdk"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range","https://github.com/micromatch/to-regex-range/raw/master/LICENSE","chokidar:acap-sdk"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex","https://github.com/jonschlinkert/to-regex/raw/master/LICENSE","acap-sdk"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier","https://github.com/component/toidentifier/raw/master/LICENSE","acap-sdk"
"tslib@1.10.0","Apache-2.0","https://github.com/Microsoft/tslib","https://github.com/Microsoft/tslib/raw/master/LICENSE.txt","acap-sdk"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify","https://github.com/substack/tty-browserify/raw/master/LICENSE","acap-sdk"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is","https://github.com/jshttp/type-is/raw/master/LICENSE","acap-sdk"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray","https://github.com/substack/typedarray/raw/master/LICENSE","acap-sdk"
"uglify-js@3.4.10","BSD-2-Clause","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","acap-sdk"
"union-value@1.0.1","MIT","https://github.com/jonschlinkert/union-value","https://github.com/jonschlinkert/union-value/raw/master/LICENSE","acap-sdk"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq","https://github.com/mikolalysenko/uniq/raw/master/LICENSE","acap-sdk"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename","https://github.com/iarna/unique-filename/raw/master/LICENSE","acap-sdk"
"unique-slug@2.0.2","ISC","https://github.com/iarna/unique-slug","https://github.com/iarna/unique-slug/raw/master/LICENSE","acap-sdk"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe","https://github.com/stream-utils/unpipe/raw/master/LICENSE","acap-sdk"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value","https://github.com/jonschlinkert/unset-value/raw/master/LICENSE","acap-sdk"
"upath@1.2.0","MIT","https://github.com/anodynos/upath","https://github.com/anodynos/upath/raw/master/LICENSE","acap-sdk"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case","https://github.com/blakeembrey/upper-case/raw/master/LICENSE","acap-sdk"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js","https://github.com/garycourt/uri-js","acap-sdk"
"urix@0.1.0","MIT","https://github.com/lydell/urix","https://github.com/lydell/urix/raw/master/LICENSE","acap-sdk"
"url-loader@3.0.0","MIT","https://github.com/webpack-contrib/url-loader","https://github.com/webpack-contrib/url-loader/raw/master/LICENSE","acap-sdk"
"url-parse@1.4.7","MIT","https://github.com/unshiftio/url-parse","https://github.com/unshiftio/url-parse/raw/master/LICENSE","acap-sdk"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url","https://github.com/defunctzombie/node-url/raw/master/LICENSE","acap-sdk"
"use@3.1.1","MIT","https://github.com/jonschlinkert/use","https://github.com/jonschlinkert/use/raw/master/LICENSE","acap-sdk"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate","https://github.com/TooTallNate/util-deprecate/raw/master/LICENSE","acap-sdk"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util","https://github.com/defunctzombie/node-util/raw/master/LICENSE","assert:acap-sdk"
"util@0.11.1","MIT","https://github.com/defunctzombie/node-util","https://github.com/defunctzombie/node-util/raw/master/LICENSE","acap-sdk"
"utils-extend@1.0.8","ISC","https://github.com/douzi8/utils-extend","https://github.com/douzi8/utils-extend","acap-sdk"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge","https://github.com/jaredhanson/utils-merge/raw/master/LICENSE","acap-sdk"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid","https://github.com/uuidjs/uuid/raw/master/LICENSE.md","acap-sdk"
"v8-compile-cache@2.0.3","MIT","https://github.com/zertosh/v8-compile-cache","https://github.com/zertosh/v8-compile-cache/raw/master/LICENSE","acap-sdk"
"vary@1.1.2","MIT","https://github.com/jshttp/vary","https://github.com/jshttp/vary/raw/master/LICENSE","acap-sdk"
"vm-browserify@1.1.2","MIT","https://github.com/substack/vm-browserify","https://github.com/substack/vm-browserify/raw/master/LICENSE","acap-sdk"
"watchpack@1.6.0","MIT","https://github.com/webpack/watchpack","https://github.com/webpack/watchpack/raw/master/LICENSE","acap-sdk"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf","https://github.com/indutny/wbuf","acap-sdk"
"webpack-cli@3.3.10","MIT","https://github.com/webpack/webpack-cli","https://github.com/webpack/webpack-cli/raw/master/LICENSE","acap-sdk"
"webpack-dev-middleware@3.7.2","MIT","https://github.com/webpack/webpack-dev-middleware","https://github.com/webpack/webpack-dev-middleware/raw/master/LICENSE","acap-sdk"
"webpack-dev-server@3.10.3","MIT","https://github.com/webpack/webpack-dev-server","https://github.com/webpack/webpack-dev-server/raw/master/LICENSE","acap-sdk"
"webpack-log@2.0.0","MIT","https://github.com/webpack-contrib/webpack-log","https://github.com/webpack-contrib/webpack-log/raw/master/LICENSE","acap-sdk"
"webpack-sources@1.4.3","MIT","https://github.com/webpack/webpack-sources","https://github.com/webpack/webpack-sources/raw/master/LICENSE","acap-sdk"
"webpack@4.41.5","MIT","https://github.com/webpack/webpack","https://github.com/webpack/webpack/raw/master/LICENSE","acap-sdk"
"websocket-driver@0.7.3","Apache-2.0","https://github.com/faye/websocket-driver-node","https://github.com/faye/websocket-driver-node/raw/master/LICENSE.md","acap-sdk"
"websocket-extensions@0.1.3","MIT","https://github.com/faye/websocket-extensions-node","https://github.com/faye/websocket-extensions-node/raw/master/LICENSE.md","acap-sdk"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module","https://github.com/nexdrew/which-module/raw/master/LICENSE","acap-sdk"
"which@1.3.1","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","acap-sdk"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align","https://github.com/iarna/wide-align/raw/master/LICENSE","fsevents:watchpack:acap-sdk"
"worker-farm@1.7.0","MIT","https://github.com/rvagg/node-worker-farm","https://github.com/rvagg/node-worker-farm/raw/master/LICENSE.md","acap-sdk"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","webpack-dev-server:acap-sdk"
"wrap-ansi@5.1.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","acap-sdk"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy","https://github.com/npm/wrappy/raw/master/LICENSE","acap-sdk"
"ws@6.2.1","MIT","https://github.com/websockets/ws","https://github.com/websockets/ws/raw/master/LICENSE","acap-sdk"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend","https://github.com/Raynos/xtend/raw/master/LICENSE","acap-sdk"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n","https://github.com/yargs/y18n/raw/master/LICENSE","acap-sdk"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist","https://github.com/isaacs/yallist/raw/master/LICENSE","acap-sdk"
"yargs-parser@11.1.1","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","webpack-dev-server:acap-sdk"
"yargs-parser@13.1.1","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","acap-sdk"
"yargs@12.0.5","MIT","https://github.com/yargs/yargs","https://github.com/yargs/yargs/raw/master/LICENSE","webpack-dev-server:acap-sdk"
"yargs@13.2.4","MIT","https://github.com/yargs/yargs","https://github.com/yargs/yargs/raw/master/LICENSE","acap-sdk"
